# SoD DOY PRN           SAT-X           SAT-Y           SAT-Z MONSTAT SRESTAT     SREx     SREy     SREz    SREb1     SREW   SFLT-W UDREI       FC      AF0      AF1     LTCx     LTCy     LTCz    NRIMS     RDOP
    0  16 G01     9241.181555   -19835.740078   -14999.452828       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G02   -21559.846953    14403.578284    -4647.481255       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G03     -428.794840   -16119.090282   -21154.108833       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G05   -19597.154439     5544.214572    17032.899353       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.2792   0.0000   1.7500  -0.1250   0.1250        2     0.0000
    0  16 G06   -21259.389554     3051.321110   -15603.453928       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G07    -5679.112524   -14722.348327    21552.851096       1       1   2.3836   0.7789  -0.1177  -2.0919   0.3156   0.9583     5  -2.6250   1.6752   0.0000   2.3750   1.5000  -0.5000       18   167.2902
    0  16 G08     7196.917727   -20784.687076    14803.415856       1       1   0.8536  -0.0181   2.1220   0.5681   0.4669   0.9583     5  -0.6250   0.6980   0.0000   2.6250   1.3750   2.1250       27    90.9666
    0  16 G09    -8075.770726   -24515.626285     6197.646035       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.1396   0.0000  -0.3750  -0.1250   1.3750        1     0.0000
    0  16 G10    24161.944584    11159.009539     1695.698384       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14  -1.8750   1.9544   0.0000   1.0000  -3.2500  -2.0000       32    49.8509
    0  16 G11     7811.156022   -24957.642790    -5818.566998       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        2     0.0000
    0  16 G12    -3104.870253    14795.582512   -22054.187529       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        1     0.0000
    0  16 G13   -12614.705482    14056.454178    18542.123367       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.1250   0.9772   0.0000   0.0000   0.0000   0.0000        7  1084.8655
    0  16 G14    15121.169160     3018.278278   -21340.939141       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        1     0.0000
    0  16 G15    -4139.328683    22914.415644    12152.170254       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14  -0.7500   1.3960   0.0000   0.0000   0.0000   0.0000       12   358.5323
    0  16 G16    19592.441422    -3126.609149    17703.790350       1       1   1.7629  -0.8630  -0.6363   0.1283   0.3325   0.9844     5   0.0000   0.2792   0.0000   2.1250  -0.6250  -0.8750       38    37.1813
    0  16 G17   -13291.240916   -13457.757803   -18279.834175       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G18    16567.431991   -19842.019307    -6229.607113       1       1   0.0403  -1.7729  -1.6523   1.8966   0.7846   0.9844     5  -0.8750   1.6752   0.0000   0.0000   0.0000   0.0000        7   389.2402
    0  16 G19   -14881.092839    -2915.886169   -22087.287190       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G20    19607.394725    14103.457540    11084.029295       1       1   0.9486  -0.6973   1.0825  -0.1964   0.2951   0.9844     5  -1.2500   1.3960   0.0000   1.1250  -0.8750   1.3750       38    27.5996
    0  16 G21     8980.905130    13199.792252    22040.326355       1       1   1.5295  -0.3261  -0.0229  -0.8720   0.4097   0.9844     5  -1.2500   0.5584   0.0000   1.6250  -0.3750   0.1250       37    63.2757
    0  16 G22     7991.205176   -13901.502316   -20936.207022       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G23    -1380.119068   -26025.132962    -3488.306750       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        1     0.0000
    0  16 G24   -12326.028559    20794.997283   -10770.620559       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000        0     0.0000
    0  16 G25     9480.396380    17309.561656   -18090.900716       0       0   0.0000   0.0000   0.0000   0.0000   0.0000   0.0000    14   0.0000   0.0000   0.0000  -2.7500  -0.8750  -1.2500        1     0.0000
